dt_iso,temp,pressure,humidity,wind_speed,rain_1h,snow_3h,clouds_all
2015-09-07 00:00:00+02:00,289.774,1019.2,65.8,1.8,0.0,0.0,23.0
2015-09-07 01:00:00+02:00,288.57399999999996,1021.8,78.6,1.6,0.0,0.0,31.0
2015-09-07 02:00:00+02:00,288.226,1019.4,78.8,1.0,0.0,0.0,8.0
2015-09-07 03:00:00+02:00,288.196,1021.6,79.8,0.8,0.0,0.0,8.0
2015-09-07 04:00:00+02:00,287.008,1019.4,79.4,1.4,0.0,0.0,8.0
2015-09-07 05:00:00+02:00,286.634,1019.0,76.0,2.0,0.0,0.0,12.0
2015-09-07 06:00:00+02:00,287.074,1018.6,75.4,1.8,0.0,0.0,16.0
2015-09-07 07:00:00+02:00,287.102,1020.8,78.4,1.4,0.0,0.0,24.0
2015-09-07 08:00:00+02:00,287.11600000000004,1020.6,81.0,1.4,0.0,0.0,20.0
2015-09-07 09:00:00+02:00,287.36199999999997,1020.6,78.0,1.8,0.0,0.0,27.0
2015-09-07 10:00:00+02:00,288.356,1019.4,66.8,2.4,0.0,0.0,27.0
2015-09-07 11:00:00+02:00,289.892,1019.2,62.2,2.4,0.06,0.0,27.0
2015-09-07 12:00:00+02:00,291.01599999999996,1019.0,62.4,3.2,0.18,0.0,23.0
2015-09-07 13:00:00+02:00,292.036,1021.4,65.8,2.8,0.06,0.0,35.0
2015-09-07 14:00:00+02:00,291.214,1018.4,57.6,3.4,0.6,0.0,31.0
2015-09-07 15:00:00+02:00,292.584,1018.0,54.8,3.2,0.6,0.0,31.0
2015-09-07 16:00:00+02:00,292.73,1017.6,54.8,3.0,0.06,0.0,31.0
2015-09-07 17:00:00+02:00,293.088,1019.4,55.0,2.0,0.0,0.0,35.0
2015-09-07 18:00:00+02:00,293.202,1019.4,53.6,1.6,0.0,0.0,35.0
2015-09-07 19:00:00+02:00,292.784,1019.4,55.6,3.0,0.0,0.0,28.0
2015-09-07 20:00:00+02:00,291.33000000000004,1019.4,65.2,3.0,0.0,0.0,38.0
2015-09-07 21:00:00+02:00,290.712,1019.2,66.2,2.6,0.06,0.0,27.0
2015-09-07 22:00:00+02:00,289.794,1019.8,72.8,1.6,0.0,0.0,16.0
2015-09-07 23:00:00+02:00,289.486,1020.2,76.6,1.6,0.18,0.0,12.0
2015-09-08 00:00:00+02:00,288.898,1020.0,79.4,1.4,0.0,0.0,12.0
2015-09-08 01:00:00+02:00,288.61199999999997,1020.0,79.2,1.4,0.06,0.0,8.0
2015-09-08 02:00:00+02:00,287.89,1017.0,75.4,2.2,0.06,0.0,8.0
2015-09-08 03:00:00+02:00,288.046,1019.6,84.2,1.0,0.06,0.0,8.0
2015-09-08 04:00:00+02:00,287.29,1019.2,84.2,1.4,0.0,0.0,12.0
2015-09-08 05:00:00+02:00,286.788,1018.6,86.6,1.0,0.0,0.0,12.0
2015-09-08 06:00:00+02:00,286.244,1018.6,84.6,1.2,0.0,0.0,8.0
2015-09-08 07:00:00+02:00,286.33399999999995,1018.6,88.6,1.6,0.06,0.0,19.0
2015-09-08 08:00:00+02:00,286.512,1018.6,86.4,1.0,0.0,0.0,27.0
2015-09-08 09:00:00+02:00,286.96799999999996,1018.4,81.4,1.4,0.0,0.0,23.0
2015-09-08 10:00:00+02:00,288.28200000000004,1018.4,75.2,1.6,0.0,0.0,16.0
2015-09-08 11:00:00+02:00,289.79200000000003,1018.4,67.8,1.2,0.0,0.0,12.0
2015-09-08 12:00:00+02:00,291.07599999999996,1018.8,62.0,1.6,0.0,0.0,12.0
2015-09-08 13:00:00+02:00,292.142,1018.4,57.8,2.0,0.0,0.0,16.0
2015-09-08 14:00:00+02:00,292.81399999999996,1017.8,51.2,1.8,0.0,0.0,12.0
2015-09-08 15:00:00+02:00,293.74,1017.0,48.6,2.0,0.0,0.0,12.0
2015-09-08 16:00:00+02:00,294.078,1016.8,47.4,2.0,0.0,0.0,12.0
2015-09-08 17:00:00+02:00,298.54200000000003,1016.2,46.6,2.6,0.0,0.0,16.0
2015-09-08 18:00:00+02:00,297.856,1015.8,48.4,2.4,0.0,0.0,20.0
2015-09-08 19:00:00+02:00,297.34000000000003,1015.8,47.0,3.0,0.0,0.0,16.0
2015-09-08 20:00:00+02:00,296.368,1015.6,52.8,3.6,0.0,0.0,8.0
2015-09-08 21:00:00+02:00,294.68199999999996,1015.6,56.4,2.6,0.18,0.0,8.0
2015-09-08 22:00:00+02:00,293.58599999999996,1016.2,58.6,1.6,0.0,0.0,8.0
2015-09-08 23:00:00+02:00,292.26599999999996,1016.8,62.8,1.6,0.0,0.0,12.0
2015-09-09 00:00:00+02:00,291.656,1016.6,68.2,1.4,0.0,0.0,8.0
2015-09-09 01:00:00+02:00,290.88199999999995,1017.2,68.6,1.4,0.0,0.0,8.0
2015-09-09 02:00:00+02:00,290.092,1016.8,72.2,1.4,0.0,0.0,4.0
2015-09-09 03:00:00+02:00,289.948,1016.6,77.0,1.6,0.0,0.0,0.0
2015-09-09 04:00:00+02:00,289.0,1016.2,75.2,1.2,0.0,0.0,0.0
2015-09-09 05:00:00+02:00,288.608,1016.0,78.0,1.8,0.0,0.0,0.0
2015-09-09 06:00:00+02:00,288.7,1015.4,76.4,2.2,0.0,0.0,0.0
2015-09-09 07:00:00+02:00,288.306,1015.4,77.0,2.0,0.0,0.0,0.0
2015-09-09 08:00:00+02:00,288.51,1015.6,76.6,1.4,0.06,0.0,0.0
2015-09-09 09:00:00+02:00,289.946,1015.8,80.6,1.6,0.0,0.0,0.0
2015-09-09 10:00:00+02:00,291.92600000000004,1014.2,58.4,2.2,0.0,0.0,0.0
2015-09-09 11:00:00+02:00,295.07800000000003,1016.2,59.0,1.0,0.0,0.0,0.0
2015-09-09 12:00:00+02:00,296.62,1016.4,50.2,1.2,0.0,0.0,4.0
2015-09-09 13:00:00+02:00,297.98,1016.0,46.2,1.0,0.0,0.0,4.0
2015-09-09 14:00:00+02:00,298.55,1013.6,45.8,4.0,0.0,0.0,8.0
2015-09-09 15:00:00+02:00,299.196,1015.6,48.6,3.0,0.0,0.0,8.0
2015-09-09 16:00:00+02:00,299.69,1015.2,47.8,3.2,0.0,0.0,12.0
2015-09-09 17:00:00+02:00,299.246,1014.6,49.0,3.2,0.0,0.0,16.0
2015-09-09 18:00:00+02:00,298.642,1014.4,50.4,3.4,0.0,0.0,27.0
2015-09-09 19:00:00+02:00,298.27200000000005,1014.2,49.8,3.2,0.0,0.0,27.0
2015-09-09 20:00:00+02:00,297.02200000000005,1014.6,53.2,3.6,0.0,0.0,19.0
2015-09-09 21:00:00+02:00,295.782,1014.8,58.0,2.8,0.0,0.0,12.0
2015-09-09 22:00:00+02:00,295.01800000000003,1015.2,63.8,2.2,0.0,0.0,8.0
2015-09-09 23:00:00+02:00,294.202,1015.6,62.0,1.8,0.0,0.0,8.0
2015-09-10 00:00:00+02:00,293.554,1013.8,61.0,1.0,0.0,0.0,12.0
2015-09-10 01:00:00+02:00,293.216,1016.0,68.0,1.6,0.0,0.0,12.0
2015-09-10 02:00:00+02:00,292.71,1014.0,60.8,2.2,0.0,0.0,12.0
2015-09-10 03:00:00+02:00,292.236,1014.2,63.8,1.2,0.0,0.0,12.0
2015-09-10 04:00:00+02:00,291.716,1015.0,75.0,1.4,0.0,0.0,20.0
2015-09-10 05:00:00+02:00,291.72999999999996,1014.8,75.0,1.2,0.0,0.0,20.0
2015-09-10 06:00:00+02:00,291.63,1014.8,72.4,1.4,0.0,0.0,23.0
2015-09-10 07:00:00+02:00,291.244,1013.6,67.0,1.4,0.0,0.0,23.0
2015-09-10 08:00:00+02:00,291.488,1013.6,67.0,1.4,0.06,0.0,23.0
2015-09-10 09:00:00+02:00,291.496,1013.8,67.0,2.2,0.06,0.0,23.0
2015-09-10 10:00:00+02:00,292.93600000000004,1015.2,69.0,1.0,0.06,0.0,23.0
2015-09-10 11:00:00+02:00,295.006,1015.2,66.0,1.6,0.06,0.0,16.0
2015-09-10 12:00:00+02:00,296.336,1015.4,57.4,1.0,0.06,0.0,20.0
2015-09-10 13:00:00+02:00,296.242,1013.8,58.0,3.2,0.18,0.0,42.0
2015-09-10 14:00:00+02:00,297.062,1014.8,55.0,3.0,0.18,0.0,38.0
2015-09-10 15:00:00+02:00,297.806,1012.8,57.2,3.8,0.18,0.0,38.0
2015-09-10 16:00:00+02:00,298.538,1014.2,54.8,3.4,0.06,0.0,27.0
2015-09-10 17:00:00+02:00,298.176,1012.4,62.2,3.8,0.0,0.0,27.0
2015-09-10 18:00:00+02:00,297.5,1012.6,61.8,4.6,0.0,0.0,27.0
2015-09-10 19:00:00+02:00,297.236,1012.8,56.4,4.2,0.0,0.0,23.0
2015-09-10 20:00:00+02:00,296.42400000000004,1012.8,57.0,3.2,0.0,0.0,23.0
2015-09-10 21:00:00+02:00,295.236,1014.0,62.6,3.0,0.0,0.0,30.0
2015-09-10 22:00:00+02:00,294.36199999999997,1014.4,62.4,2.6,0.06,0.0,16.0
2015-09-10 23:00:00+02:00,293.338,1015.2,69.0,1.8,0.0,0.0,16.0
2015-09-11 00:00:00+02:00,292.44,1015.0,71.8,1.4,0.0,0.0,24.0
2015-09-11 01:00:00+02:00,291.956,1015.0,75.4,1.8,0.0,0.0,30.0
2015-09-11 02:00:00+02:00,291.248,1013.6,67.2,1.6,0.0,0.0,30.0
2015-09-11 03:00:00+02:00,291.53000000000003,1015.0,75.0,1.8,0.0,0.0,30.0
2015-09-11 04:00:00+02:00,290.884,1014.4,70.6,1.6,0.0,0.0,30.0
2015-09-11 05:00:00+02:00,290.49,1014.4,75.2,1.2,0.0,0.0,34.0
2015-09-11 06:00:00+02:00,290.43,1014.2,77.0,1.4,0.0,0.0,38.0
2015-09-11 07:00:00+02:00,290.294,1014.0,77.2,1.4,0.0,0.0,38.0
2015-09-11 08:00:00+02:00,290.15,1014.0,78.8,1.2,0.0,0.0,27.0
2015-09-11 09:00:00+02:00,290.56800000000004,1014.8,79.6,1.4,0.0,0.0,16.0
2015-09-11 10:00:00+02:00,292.62399999999997,1014.8,75.6,1.4,0.18,0.0,27.0
2015-09-11 11:00:00+02:00,294.384,1015.0,67.2,0.8,0.0,0.0,23.0
2015-09-11 12:00:00+02:00,296.88800000000003,1015.0,60.8,1.0,0.0,0.0,19.0
2015-09-11 13:00:00+02:00,298.32,1014.8,55.0,1.8,0.0,0.0,16.0
2015-09-11 14:00:00+02:00,299.206,1014.4,54.0,2.6,0.0,0.0,16.0
2015-09-11 15:00:00+02:00,300.01599999999996,1013.6,52.8,3.2,0.0,0.0,34.0
2015-09-11 16:00:00+02:00,299.584,1013.6,53.0,3.6,0.0,0.0,16.0
2015-09-11 17:00:00+02:00,299.942,1013.0,51.6,3.8,0.0,0.0,16.0
2015-09-11 18:00:00+02:00,299.346,1012.8,50.8,4.4,0.0,0.0,23.0
2015-09-11 19:00:00+02:00,298.522,1012.4,56.4,4.4,0.0,0.0,12.0
2015-09-11 20:00:00+02:00,297.526,1012.8,58.2,3.8,0.0,0.0,12.0
2015-09-11 21:00:00+02:00,296.662,1013.0,61.4,2.8,0.0,0.0,19.0
2015-09-11 22:00:00+02:00,295.45799999999997,1013.6,63.4,2.0,0.0,0.0,23.0
2015-09-11 23:00:00+02:00,294.904,1014.0,66.0,1.6,0.0,0.0,30.0
2015-09-12 00:00:00+02:00,294.08000000000004,1014.2,70.0,1.8,0.0,0.0,23.0
2015-09-12 01:00:00+02:00,293.448,1014.2,73.2,1.0,0.0,0.0,12.0
2015-09-12 02:00:00+02:00,292.894,1014.2,74.4,1.4,0.0,0.0,23.0
2015-09-12 03:00:00+02:00,292.546,1014.2,76.4,1.0,0.0,0.0,31.0
2015-09-12 04:00:00+02:00,292.252,1012.6,70.0,1.6,0.0,0.0,48.4
2015-09-12 05:00:00+02:00,292.108,1012.4,67.4,1.6,0.0,0.0,59.4
2015-09-12 06:00:00+02:00,292.008,1012.4,67.8,1.6,0.0,0.0,48.4
2015-09-12 07:00:00+02:00,292.182,1013.4,80.2,1.4,0.0,0.0,38.0
2015-09-12 08:00:00+02:00,292.092,1013.6,81.4,1.6,0.06,0.0,38.0
2015-09-12 09:00:00+02:00,292.964,1013.8,80.6,1.2,0.0,0.0,38.0
2015-09-12 10:00:00+02:00,294.62,1014.2,77.4,1.0,0.0,0.0,27.0
2015-09-12 11:00:00+02:00,295.844,1015.0,68.6,1.8,0.0,0.0,27.0
2015-09-12 12:00:00+02:00,296.65,1015.0,64.4,1.8,0.0,0.0,31.0
2015-09-12 13:00:00+02:00,297.446,1015.0,60.2,1.8,0.0,0.0,39.0
2015-09-12 14:00:00+02:00,297.77000000000004,1014.4,60.6,2.8,0.0,0.0,35.0
2015-09-12 15:00:00+02:00,297.746,1014.0,58.8,3.6,0.06,0.0,39.0
2015-09-12 16:00:00+02:00,298.01599999999996,1013.6,59.2,2.4,0.06,0.0,35.0
2015-09-12 17:00:00+02:00,297.918,1013.0,57.6,3.2,0.0,0.0,31.0
2015-09-12 18:00:00+02:00,297.72200000000004,1012.4,58.6,2.6,0.0,0.0,31.0
2015-09-12 19:00:00+02:00,297.144,1012.2,57.6,3.0,0.06,0.0,27.0
2015-09-12 20:00:00+02:00,295.686,1012.4,59.0,2.8,0.18,0.0,27.0
2015-09-12 21:00:00+02:00,295.386,1012.0,62.8,2.4,0.0,0.0,27.0
2015-09-12 22:00:00+02:00,294.47200000000004,1012.2,65.6,2.0,0.0,0.0,27.0
2015-09-12 23:00:00+02:00,293.724,1013.0,72.0,2.0,0.0,0.0,23.0
2015-09-13 00:00:00+02:00,293.198,1012.6,74.8,1.8,0.0,0.0,23.0
2015-09-13 01:00:00+02:00,292.728,1012.8,75.0,1.8,0.0,0.0,23.0
2015-09-13 02:00:00+02:00,292.27,1012.4,77.6,1.8,0.0,0.0,16.0
2015-09-13 03:00:00+02:00,292.15999999999997,1010.4,69.6,2.0,0.0,0.0,16.0
2015-09-13 04:00:00+02:00,291.62600000000003,1011.8,81.4,2.4,0.0,0.0,16.0
2015-09-13 05:00:00+02:00,291.562,1011.4,79.2,2.6,0.0,0.0,12.0
2015-09-13 06:00:00+02:00,291.448,1010.6,77.4,2.6,0.0,0.0,24.0
2015-09-13 07:00:00+02:00,291.224,1010.4,79.6,2.2,0.06,0.0,17.6
2015-09-13 08:00:00+02:00,291.236,1010.8,80.6,2.6,0.0,0.0,16.0
2015-09-13 09:00:00+02:00,291.744,1010.8,77.6,2.6,0.06,0.0,16.0
2015-09-13 10:00:00+02:00,292.974,1011.0,73.8,2.0,0.0,0.0,23.0
2015-09-13 11:00:00+02:00,294.56800000000004,1011.4,66.2,3.0,0.0,0.0,19.0
2015-09-13 12:00:00+02:00,295.63800000000003,1011.4,60.2,3.4,0.0,0.0,19.0
2015-09-13 13:00:00+02:00,296.636,1011.2,52.2,3.8,0.06,0.0,23.0
2015-09-13 14:00:00+02:00,297.616,1010.8,47.2,4.2,0.0,0.0,19.0
2015-09-13 15:00:00+02:00,298.166,1010.0,41.6,5.8,0.0,0.0,8.0
2015-09-13 16:00:00+02:00,298.15,1009.6,39.6,6.2,0.6,0.0,8.0
2015-09-13 17:00:00+02:00,298.316,1009.0,39.6,6.4,0.24000000000000005,0.0,8.0
2015-09-13 18:00:00+02:00,297.87,1009.2,44.6,6.0,0.0,0.0,23.0
2015-09-13 19:00:00+02:00,297.748,1008.8,44.8,6.0,0.0,0.0,20.0
2015-09-13 20:00:00+02:00,296.552,1008.6,46.4,6.0,0.0,0.0,16.0
2015-09-13 21:00:00+02:00,295.648,1009.0,50.0,5.4,0.0,0.0,30.0
2015-09-13 22:00:00+02:00,295.032,1009.8,54.2,4.4,0.0,0.0,34.0
2015-09-13 23:00:00+02:00,294.096,1010.6,58.8,4.0,0.0,0.0,34.0
2015-09-14 00:00:00+02:00,293.62,1011.0,61.2,3.8,0.0,0.0,27.0
2015-09-14 01:00:00+02:00,292.97799999999995,1011.6,62.8,4.4,0.0,0.0,12.0
2015-09-14 02:00:00+02:00,292.36400000000003,1011.6,65.8,3.8,0.0,0.0,12.0
2015-09-14 03:00:00+02:00,292.098,1010.0,64.2,3.2,0.0,0.0,16.0
2015-09-14 04:00:00+02:00,291.726,1010.0,61.0,1.8,0.0,0.0,19.0
2015-09-14 05:00:00+02:00,291.4,1010.4,62.8,2.4,0.0,0.0,39.8
2015-09-14 06:00:00+02:00,291.492,1012.0,69.6,2.6,0.0,0.0,27.0
2015-09-14 07:00:00+02:00,291.334,1012.2,64.2,1.8,0.18,0.0,27.0
2015-09-14 08:00:00+02:00,291.273,1012.6,66.0,2.2,0.18,0.0,27.0
2015-09-14 09:00:00+02:00,291.54,1013.2,67.2,2.6,0.0,0.0,38.0
2015-09-14 10:00:00+02:00,292.63,1013.6,62.8,2.2,0.0,0.0,38.0
2015-09-14 11:00:00+02:00,293.82,1014.2,55.0,3.2,0.0,0.0,38.0
2015-09-14 12:00:00+02:00,294.58000000000004,1014.4,49.6,3.6,0.0,0.0,31.0
2015-09-14 13:00:00+02:00,295.996,1014.6,41.8,4.0,0.0,0.0,24.0
2015-09-14 14:00:00+02:00,296.846,1014.6,40.8,4.2,0.0,0.0,28.0
2015-09-14 15:00:00+02:00,297.108,1013.8,39.0,4.6,0.0,0.0,28.0
2015-09-14 16:00:00+02:00,297.454,1013.6,37.0,5.4,0.0,0.0,20.0
2015-09-14 17:00:00+02:00,297.758,1013.2,35.0,4.6,0.0,0.0,12.0
2015-09-14 18:00:00+02:00,297.438,1012.8,34.4,4.2,0.0,0.0,19.0
2015-09-14 19:00:00+02:00,296.61,1012.4,35.4,4.2,0.0,0.0,19.0
2015-09-14 20:00:00+02:00,295.088,1012.4,40.4,4.2,0.0,0.0,19.0
2015-09-14 21:00:00+02:00,293.822,1012.4,51.4,4.0,0.0,0.0,19.0
2015-09-14 22:00:00+02:00,292.95,1013.0,63.4,3.8,0.0,0.0,19.0
2015-09-14 23:00:00+02:00,292.052,1013.6,67.4,3.6,0.0,0.0,19.0
2015-09-15 00:00:00+02:00,291.582,1013.4,69.8,2.4,0.0,0.0,19.0
2015-09-15 01:00:00+02:00,290.696,1013.6,70.6,2.6,0.0,0.0,8.0
2015-09-15 02:00:00+02:00,290.28200000000004,1013.2,71.6,2.8,0.0,0.0,8.0
2015-09-15 03:00:00+02:00,289.77200000000005,1011.0,71.0,2.4,0.0,0.0,8.0
2015-09-15 04:00:00+02:00,289.092,1011.2,74.0,1.4,0.0,0.0,8.0
2015-09-15 05:00:00+02:00,288.88,1012.2,75.8,1.6,0.0,0.0,8.0
2015-09-15 06:00:00+02:00,288.636,1011.6,75.4,1.2,0.0,0.0,4.0
2015-09-15 07:00:00+02:00,288.29,1011.4,78.0,1.6,0.0,0.0,8.0
2015-09-15 08:00:00+02:00,288.948,1011.2,76.2,2.2,0.0,0.0,8.0
2015-09-15 09:00:00+02:00,289.96799999999996,1011.2,73.4,2.4,0.06,0.0,12.0
2015-09-15 10:00:00+02:00,291.244,1011.0,70.6,1.6,0.06,0.0,12.0
2015-09-15 11:00:00+02:00,293.494,1011.0,64.8,2.6,0.0,0.0,12.0
2015-09-15 12:00:00+02:00,294.664,1010.8,56.0,2.6,0.0,0.0,8.0
2015-09-15 13:00:00+02:00,295.28,1008.0,44.4,5.0,0.0,0.0,12.0
2015-09-15 14:00:00+02:00,296.194,1009.8,42.4,4.6,0.0,0.0,12.0
2015-09-15 15:00:00+02:00,296.172,1009.2,41.2,5.0,0.0,0.0,12.0
2015-09-15 16:00:00+02:00,296.558,1008.2,43.8,4.8,0.0,0.0,31.0
2015-09-15 17:00:00+02:00,295.896,1007.4,47.4,5.0,0.12,0.0,27.0
2015-09-15 18:00:00+02:00,295.14,1007.4,55.6,5.0,0.12,0.0,31.0
2015-09-15 19:00:00+02:00,294.85,1007.2,59.4,4.2,0.06,0.0,31.0
2015-09-15 20:00:00+02:00,294.318,1006.4,64.6,3.8,0.18,0.0,35.0
2015-09-15 21:00:00+02:00,293.88,1006.2,68.6,3.8,0.06,0.0,35.0
2015-09-15 22:00:00+02:00,293.658,1006.2,67.0,4.2,0.06,0.0,42.0
2015-09-15 23:00:00+02:00,293.646,1006.2,64.2,3.4,0.06,0.0,35.0
2015-09-16 00:00:00+02:00,293.506,1004.2,66.0,3.4,0.06,0.0,34.2
2015-09-16 01:00:00+02:00,293.546,1006.8,67.2,3.2,0.06,0.0,42.0
2015-09-16 02:00:00+02:00,293.12,1006.4,66.8,3.2,0.0,0.0,45.0
2015-09-16 03:00:00+02:00,293.46,1005.8,65.0,3.4,0.0,0.0,56.0
2015-09-16 04:00:00+02:00,293.1,1003.8,67.0,4.4,0.0,0.0,49.0
2015-09-16 05:00:00+02:00,292.818,1004.4,64.8,4.6,0.0,0.0,35.0
2015-09-16 06:00:00+02:00,292.654,1003.8,62.8,4.4,0.0,0.0,35.0
2015-09-16 07:00:00+02:00,292.424,1002.8,64.2,4.8,0.0,0.0,39.0
2015-09-16 08:00:00+02:00,293.13,1001.8,61.8,4.6,0.24,0.0,49.4
2015-09-16 09:00:00+02:00,293.476,1002.0,60.2,4.4,0.0,0.0,45.4
2015-09-16 10:00:00+02:00,294.762,1003.2,63.8,5.4,0.18,0.0,35.0
2015-09-16 11:00:00+02:00,295.544,1002.2,50.6,6.6,0.24,0.0,49.4
2015-09-16 12:00:00+02:00,296.712,1003.4,55.8,8.4,0.0,0.0,46.0
2015-09-16 13:00:00+02:00,297.46999999999997,1003.4,50.4,8.8,0.0,0.0,46.0
2015-09-16 14:00:00+02:00,297.79915,1003.2,48.2,9.4,0.06,0.0,44.0
2015-09-16 15:00:00+02:00,297.83593126,1003.2,49.8,8.6,0.06,0.0,39.6
2015-09-16 16:00:00+02:00,297.28226875999997,1003.0,54.0,7.6,0.6599999999999999,0.0,38.8
2015-09-16 17:00:00+02:00,296.9744,1001.8,62.0,6.6,0.6599999999999999,0.0,45.0
2015-09-16 18:00:00+02:00,297.03000000000003,1002.8,56.8,7.6,0.06,0.0,42.0
2015-09-16 19:00:00+02:00,296.70799999999997,1002.8,57.0,6.6,0.0,0.0,38.0
2015-09-16 20:00:00+02:00,295.248,1003.2,68.4,5.6,0.0,0.0,46.0
2015-09-16 21:00:00+02:00,294.63199999999995,1003.4,73.2,5.2,0.18,0.0,45.0
2015-09-16 22:00:00+02:00,294.01,1004.0,75.0,4.4,0.06,0.0,38.0
2015-09-16 23:00:00+02:00,293.52,1004.8,75.8,4.0,0.06,0.0,31.0
2015-09-17 00:00:00+02:00,293.222,1005.2,75.8,2.4,0.06,0.0,31.0
2015-09-17 01:00:00+02:00,292.95799999999997,1006.0,75.0,3.8,0.06,0.0,31.0
2015-09-17 02:00:00+02:00,292.406,1006.0,73.8,4.8,0.0,0.0,42.0
2015-09-17 03:00:00+02:00,292.194,1006.6,72.8,5.6,0.0,0.0,50.0
2015-09-17 04:00:00+02:00,291.23,1006.8,71.8,4.6,0.0,0.0,39.0
2015-09-17 05:00:00+02:00,290.442,1007.2,72.6,4.4,0.0,0.0,31.0
2015-09-17 06:00:00+02:00,289.968,1007.6,64.6,4.0,0.0,0.0,12.0
2015-09-17 07:00:00+02:00,289.452,1008.2,64.0,4.2,0.06,0.0,24.0
2015-09-17 08:00:00+02:00,289.57399999999996,1009.2,66.0,2.6,0.0,0.0,23.0
2015-09-17 09:00:00+02:00,290.11199999999997,1010.2,66.2,3.0,0.0,0.0,41.0
2015-09-17 10:00:00+02:00,290.942,1010.8,64.0,3.8,0.0,0.0,31.0
2015-09-17 11:00:00+02:00,292.058,1011.8,58.0,4.0,0.18,0.0,27.0
2015-09-17 12:00:00+02:00,292.742,1012.6,53.6,3.2,0.0,0.0,35.0
2015-09-17 13:00:00+02:00,294.276,1012.8,47.6,3.8,0.0,0.0,31.0
2015-09-17 14:00:00+02:00,295.248,1013.0,44.4,3.2,0.0,0.0,31.0
2015-09-17 15:00:00+02:00,295.76,1013.0,37.6,4.0,0.0,0.0,31.0
2015-09-17 16:00:00+02:00,296.20799999999997,1012.8,37.4,4.2,0.0,0.0,31.0
2015-09-17 17:00:00+02:00,296.008,1012.6,37.8,3.8,0.0,0.0,35.0
2015-09-17 18:00:00+02:00,296.0,1012.8,38.0,4.2,0.0,0.0,27.0
2015-09-17 19:00:00+02:00,295.106,1013.0,39.0,4.0,0.18,0.0,27.0
2015-09-17 20:00:00+02:00,293.712,1013.2,42.4,4.2,0.06,0.0,23.0
2015-09-17 21:00:00+02:00,292.588,1014.0,48.4,3.6,0.06,0.0,16.0
2015-09-17 22:00:00+02:00,291.588,1015.0,52.2,3.8,0.0,0.0,16.0
2015-09-17 23:00:00+02:00,290.806,1015.8,61.6,2.2,0.0,0.0,12.0
2015-09-18 00:00:00+02:00,290.006,1016.6,63.2,1.2,0.0,0.0,12.0
2015-09-18 01:00:00+02:00,289.212,1017.0,66.8,1.0,0.0,0.0,12.0
2015-09-18 02:00:00+02:00,289.174,1017.2,69.6,2.2,0.0,0.0,19.0
2015-09-18 03:00:00+02:00,288.202,1014.8,78.2,1.8,0.0,0.0,22.0
2015-09-18 04:00:00+02:00,287.818,1017.4,73.6,2.0,0.0,0.0,19.0
2015-09-18 05:00:00+02:00,287.248,1017.4,73.2,2.4,0.0,0.0,37.0
2015-09-18 06:00:00+02:00,287.066,1017.6,73.8,2.2,0.0,0.0,16.0
2015-09-18 07:00:00+02:00,286.714,1018.0,72.2,1.8,0.0,0.0,16.0
2015-09-18 08:00:00+02:00,287.18,1018.0,71.6,2.4,0.0,0.0,8.0
2015-09-18 09:00:00+02:00,288.162,1018.8,72.0,2.0,0.06,0.0,19.0
2015-09-18 10:00:00+02:00,289.88,1019.4,66.0,3.0,0.0,0.0,8.0
2015-09-18 11:00:00+02:00,291.974,1020.2,58.0,2.8,0.0,0.0,12.0
2015-09-18 12:00:00+02:00,293.41400000000004,1020.2,52.2,2.6,0.0,0.0,20.0
2015-09-18 13:00:00+02:00,295.898,1020.4,46.6,3.2,0.0,0.0,23.0
2015-09-18 14:00:00+02:00,296.898,1020.0,44.6,1.6,0.0,0.0,23.0
2015-09-18 15:00:00+02:00,297.492,1020.0,40.8,3.2,0.0,0.0,16.0
2015-09-18 16:00:00+02:00,298.148,1019.6,41.2,2.4,0.0,0.0,16.0
2015-09-18 17:00:00+02:00,297.732,1019.2,40.0,2.8,0.0,0.0,16.0
2015-09-18 18:00:00+02:00,297.174,1019.0,41.4,2.0,0.0,0.0,12.0
2015-09-18 19:00:00+02:00,296.572,1019.0,43.2,2.6,0.0,0.0,12.0
2015-09-18 20:00:00+02:00,295.58399999999995,1019.2,48.0,2.4,0.0,0.0,12.0
2015-09-18 21:00:00+02:00,294.45799999999997,1019.4,52.0,2.0,0.0,0.0,19.0
2015-09-18 22:00:00+02:00,293.488,1020.4,57.0,2.0,0.0,0.0,19.0
2015-09-18 23:00:00+02:00,292.38800000000003,1020.8,56.2,1.4,0.0,0.0,23.0
2015-09-19 00:00:00+02:00,291.456,1021.0,63.0,1.2,0.0,0.0,23.0
2015-09-19 01:00:00+02:00,290.592,1021.8,65.8,1.8,0.0,0.0,27.0
2015-09-19 02:00:00+02:00,290.07,1022.0,69.4,1.2,0.0,0.0,19.0
2015-09-19 03:00:00+02:00,289.67199999999997,1022.2,75.4,1.6,0.0,0.0,23.0
2015-09-19 04:00:00+02:00,289.01800000000003,1022.0,74.6,1.6,0.0,0.0,16.0
2015-09-19 05:00:00+02:00,288.634,1021.6,78.4,1.8,0.0,0.0,23.0
2015-09-19 06:00:00+02:00,288.488,1021.8,79.0,1.8,0.0,0.0,8.0
2015-09-19 07:00:00+02:00,287.848,1021.8,79.8,2.2,0.0,0.0,8.0
2015-09-19 08:00:00+02:00,287.78200000000004,1022.2,81.0,1.8,0.0,0.0,8.0
